hhsize97,yycali,pobre,mpcalif,numunder15,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,fatherminprim,motherminprim,fatherminsec,motherminsec,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,middleschool00,somemiddleschool00,missingmiddle00,highschool,highschool03,highschool03fin,missing00,missing03
6,739.5,Pobre,3.02,3,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,,1,2,3,1,2,2,2,2,1,1,1,1,10,18,18,12,18,20,30,20,0,50,26,20,0,0,0,0,60,30,0,0,50,68,50,0,45,15,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,1,0,9,2,99,1,10,,,.66666669,.66666669,1.5,,,,1,,.41666666,.41666666,,1.31476,5,0,14,1,1,0,,,1,,0,0,1,0
6,739.5,Pobre,3.02,3,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,,1,2,3,1,2,2,2,2,1,1,1,1,10,18,18,12,18,20,30,20,0,50,26,20,0,0,0,0,60,30,0,0,50,68,50,0,45,15,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,1,0,9,2,99,1,10,,,.66666669,.66666669,1.5,,,,1,,.41666666,.41666666,,1.31476,5,1,12,1,1,0,1,1,0,1,1,1,0,0
7,571,Pobre,4.22,4,1,1,1,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,1,2,2,2,1,1,1,1,10,10,10,10,14,14,0,6,0,0,0,20,20,0,200,0,18,79,0,0,30,175,25,45,3,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,1,0,9,2,99,1,10,,,.66666669,.66666669,1.5,,,,1,,.41666666,.41666666,,1.31476,5,1,13,0,0,0,,,1,,,,1,1
6,550,Pobre,2.77,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,1,1,2,2,1,2,1,1,1,1,10,,11,10,13,15,10,15,0,10,6,20,0,0,0,0,0,40,100,100,0,27,0,40,40,5,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,0,12,1,1,1,0,0,0,,1,1,1,0
6,617.88,Pobre,3.18,3,1,0,0,,0,,0,,0,,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,1,1,2,2,1,1,1,1,10,10,12,13,14,15,0,0,0,0,28,70,0,0,150,0,120,90,140,160,60,40,0,30,0,100,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,1,13,0,0,1,,,1,,,,1,1
7,663.5,Pobre,3.57,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,,2,1,1,1,1,1,1,1,1,1,8,8,8,8,15,15,0,12,0,0,10,60,35,0,150,60,80,200,200,150,0,160,80,150,200,100,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,0,14,1,1,1,1,1,0,0,0,0,0,0
7,514,Pobre,3.66,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,2,1,10,10,10,10,18,18,0,12,0,0,16,60,30,0,400,60,50,50,100,100,30,30,60,90,45,100,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,0,12,0,1,1,0,1,0,0,0,0,0,0
5,585,Pobre,2.93,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,1,2,1,2,2,1,7,7,9,9,15,13,0,12,0,0,0,60,40,0,150,0,60,80,60,100,60,40,40,50,70,30,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,0,11,1,1,1,0,0,0,0,0,0,0,0
6,555,Pobre,3.84,4,1,1,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7,7,8,7,12,12,0,0,0,0,30,30,200,0,70,0,200,300,200,150,50,60,40,50,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,1,99,99,1,5,,2.3333333,1,1,,,,2.3333333,,,,,1,2.18255,5,0,11,0,0,1,0,0,0,0,,,0,1
6,605,Pobre,4.3,4,0,1,,1,,1,,1,,0,1,1,1,,0,0,0,0,1,1,0,0,1,1,1,1,1,,1,2,1,1,1,2,1,2,1,1,1,1,8,4,7,4,13,11,0,0,0,0,0,50,200,10,300,0,300,350,250,0,200,100,200,0,150,163,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,2,0,1,5,3,1,20,,.083333336,,.083333336,,,.25,,,,.5,.5,0,.48627,5,1,13,0,0,0,0,1,0,0,0,0,0,0
6,783,No Pobre,3.06,2,1,1,1,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,9,9,9,9,15,15,0,0,0,0,0,120,30,0,0,0,0,0,0,0,0,0,80,0,80,150,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,12,0,0,0,0,0,0,0,,,0,1
11,672.5,Pobre,4.44,6,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,1,2,2,1,2,8,8,8,8,10,12,10,9,12,15,0,0,0,0,5,10,1,0,10,0,20,0,0,0,16,16,0,20,100,20,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,1,13,0,1,0,0,0,0,0,,,0,1
13,711.38,Pobre,4.04,8,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,8,8,10,10,17,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80,80,30,30,30,20,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,14,1,1,0,0,1,0,0,0,0,0,0
13,711.38,Pobre,4.04,8,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,8,8,10,10,17,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80,80,30,30,30,20,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,1,13,1,1,0,0,1,0,0,0,0,0,0
6,655,Pobre,3.74,4,1,1,0,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,,1,1,2,2,1,1,1,1,1,1,12,12,8,6,12,13,0,30,0,0,10,18,0,0,0,0,40,100,40,0,11,50,16,28,16,30,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,14,1,0,0,0,0,0,0,,,0,1
6,652,Pobre,3.83,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,1,2,2,2,2,1,1,1,1,10,8,10,10,15,13,0,0,0,0,0,10,0,0,30,0,80,85,100,100,20,20,20,0,0,15,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,13,0,1,0,0,0,0,0,,,0,1
6,632,Pobre,3.15,4,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,0,,1,1,2,1,1,2,1,1,1,2,4,4,7,7,14,14,0,30,0,0,30,60,0,0,300,150,200,200,150,150,90,90,90,90,200,15,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,13,0,1,0,0,0,0,0,,,0,1
7,846,No Pobre,3.21,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,15,15,8,7,12,10,0,0,0,30,200,200,0,0,0,50,300,400,250,300,50,100,30,30,0,15,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,13,1,1,0,0,1,0,0,0,0,0,0
9,814,No Pobre,4.68,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,,0,,1,1,2,2,1,1,1,1,1,1,7,11,11,11,15,15,0,0,0,0,8,40,0,0,0,0,0,200,100,100,25,30,0,20,140,30,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,14,0,1,0,,,1,,,,1,1
8,610,Pobre,4.77,6,1,1,1,0,1,0,1,0,1,0,1,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,1,1,2,2,1,12,14,14,14,18,18,0,50,0,0,0,50,25,0,180,0,150,150,180,180,100,100,50,50,20,30,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,1,14,0,0,0,0,0,0,0,,,0,1
6,665,Pobre,2.89,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,2,2,2,2,1,1,2,1,10,10,11,11,16,14,0,30,0,0,36,60,0,0,200,50,0,30,0,0,60,40,25,100,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,14,1,1,0,0,0,0,0,,,0,1
5,771,No Pobre,2.99,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,1,2,2,2,1,1,1,1,8,8,8,8,10,10,0,0,0,0,0,44,150,15,15,0,200,350,0,0,18,60,19,25,0,15,1,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,0,13,1,1,0,,,1,,,,1,1
6,765,No Pobre,3.35,2,1,1,1,0,1,1,0,0,0,0,0,0,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,7,7,10,11,15,15,0,40,0,20,40,25,0,0,0,0,120,0,60,70,48,0,48,40,0,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,0,1,1,1,0,9,1,2,1,15,,,1.0833334,1.0833334,,,,,,,1.0833334,1.0833334,1,1.00668,5,1,14,1,,0,,,1,,,,1,1
9,620.4,Pobre,4.66,6,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3,0,,2,1,2,2,2,2,1,1,1,1,11,11,12,13,14,15,0,0,0,0,0,50,170,70,0,30,100,30,30,40,70,60,20,25,100,30,0,2,0,0,1,0,0,3,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,2,3,1,1,0,0,1,1,0,1,3,99,0,0,,4,4,4,,,,,4,,4,4,0,.07606,5,0,11,1,1,1,0,0,0,0,,,0,1
10,1013,No Pobre,1.56,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,0,,2,1,1,2,1,1,1,1,1,1,12,12,15,15,20,20,0,50,0,0,0,100,30,0,70,60,80,0,0,0,35,35,100,0,150,200,1,0,2,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,2,3,1,1,0,0,1,1,0,1,3,99,0,0,,4,4,4,,,,,4,,4,4,0,.07606,5,0,12,1,1,1,0,0,0,0,,,0,1
9,676,Pobre,4.71,5,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0,,2,1,2,2,2,2,1,1,1,1,10,9,12,10,14,15,0,0,0,0,0,80,0,0,0,0,200,150,100,150,200,200,80,100,150,150,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,2,0,1,0,0,1,2,0,1,99,99,0,0,,,.5,.5,,,,,,,.75,.75,0,.21974,5,0,12,1,1,1,1,1,0,0,1,1,0,0
9,741.5,No Pobre,3.46,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,8,9,18,16,0,30,0,0,8,80,30,10,50,200,50,60,0,0,35,60,25,0,0,30,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,1,99,99,1,25,,2,1,1,,,,,,,1.5,1.5,,1.006,5,1,12,1,1,1,0,1,0,0,,,0,1
5,649,Pobre,3.03,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,,0,,2,1,1,1,1,1,1,1,1,1,8,8,8,8,14,14,0,0,0,10,16,20,0,0,0,0,0,0,0,0,0,0,0,0,20,100,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,99,99,0,0,,,1.3333334,1.3333334,,,,,2,,,,,1.45405,5,0,13,0,1,1,1,1,0,0,1,1,0,0
15,769.13,No Pobre,4.31,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,6,6,6,6,12,12,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,0,0,0,10,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,1,99,99,1,25,,2,1,1,,,,,,,1.5,1.5,,1.006,5,1,13,1,1,1,0,0,0,0,,,0,1
8,596,Pobre,3.19,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,7,7,5,5,10,10,0,0,0,0,0,60,30,0,0,0,0,280,0,0,70,0,0,0,35,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,1,99,99,1,25,,2,1,1,,,,,,,1.5,1.5,,1.006,5,0,12,1,1,1,1,1,0,0,1,1,0,0
6,808,No Pobre,2.79,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,9,9,13,13,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,1,99,99,1,25,,2,1,1,,,,,,,1.5,1.5,,1.006,5,0,13,0,0,1,,,1,,,,1,1
10,772.5,No Pobre,2.37,4,0,1,,1,,1,,0,,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,12,12,12,12,17,17,0,0,0,0,0,35,500,0,0,0,100,90,0,0,70,0,30,0,60,50,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1,0,1,99,99,1,25,,2,1,1,,,,,,,1.5,1.5,,1.006,5,0,12,1,1,1,1,1,0,0,0,0,0,0
10,804,No Pobre,2.96,3,0,0,,,,,,,,,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,,0,,1,1,1,2,2,2,1,1,1,1,8,8,8,8,18,18,0,0,0,0,0,20,6,0,0,0,0,0,0,0,70,120,0,0,0,120,1,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,.28592,5,0,13,1,1,1,,,1,,0,0,1,0
4,895,No Pobre,1.05,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,8,8,15,15,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,.28592,5,0,12,1,1,1,1,1,0,0,,,0,1
7,781,No Pobre,2.35,2,0,0,,,,,,,,,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,9,11,9,12,18,16,0,20,0,0,8,100,0,0,50,0,140,150,15,0,120,200,30,0,120,150,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,5,0,1,0,0,1,1,0,1,2,99,1,30,,,.75,.75,,,,,,,.75,.75,,.37588,5,0,11,1,1,1,1,1,0,0,0,0,0,0
7,557.5,Pobre,4.47,5,1,1,1,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,1,0,0,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,8,10,18,16,0,0,0,0,6,25,0,0,0,0,0,0,0,0,70,0,75,0,0,25,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,5,0,1,0,0,1,1,0,1,2,99,1,30,,,.75,.75,,,,,,,.75,.75,,.37588,5,1,14,0,0,1,,,1,,,,1,1
7,557.5,Pobre,4.47,5,1,1,1,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,1,0,0,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,8,10,18,16,0,0,0,0,6,25,0,0,0,0,0,0,0,0,70,0,75,0,0,25,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,5,0,1,0,0,1,1,0,1,2,99,1,30,,,.75,.75,,,,,,,.75,.75,,.37588,5,1,11,0,0,1,0,0,0,0,0,0,0,0
10,422,Pobre,3.82,6,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,,1,1,1,1,2,1,2,1,1,1,1,1,6,6,8,8,12,12,0,0,0,20,10,50,50,15,20,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,99,99,0,0,,,1.3333334,1.3333334,,,,,2,,,,,1.45405,5,0,14,1,1,1,,,1,,,,1,1
10,422,Pobre,3.82,6,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,,1,1,1,1,2,1,2,1,1,1,1,1,6,6,8,8,12,12,0,0,0,20,10,50,50,15,20,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,99,99,0,0,,,1.3333334,1.3333334,,,,,2,,,,,1.45405,5,0,12,1,1,1,,,1,,,,1,1
8,570,Pobre,5.32,6,1,1,1,1,1,1,1,0,0,0,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,6,6,8,8,12,12,0,50,0,10,10,50,0,0,0,0,0,0,0,0,0,100,0,0,50,80,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,99,99,0,0,,,1.3333334,1.3333334,,,,,2,,,,,1.45405,5,0,11,1,,1,0,1,0,0,1,1,0,0
6,921,No Pobre,1.12,3,0,1,,1,,1,,1,,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,2,2,1,2,1,1,1,2,,,9,9,,,190,0,20,50,0,300,300,50,0,1000,0,1000,0,0,0,500,0,0,600,280,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,4,1,99,1,30,,.16666667,.16666667,.16666667,.16666667,.16666667,.16666667,.16666667,.16666667,.16666667,.33333299,.16666667,0,-.08554,4,0,13,1,1,1,1,1,0,1,1,1,0,0
4,913.33,No Pobre,1.92,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,10,12,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,.16666667,.16666667,.16666667,.16666667,,,,,,4.1666665,4.1666665,4.1666665,0,.15558,5,0,14,0,0,0,,,1,,,,1,1
9,804.5,No Pobre,2.27,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,,10,10,14,14,0,100,0,0,100,200,0,500,400,0,0,0,300,300,150,150,40,180,300,350,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,.16666667,.16666667,.16666667,.16666667,,,,,,4.1666665,4.1666665,4.1666665,0,.15558,5,1,13,0,1,0,0,0,0,0,0,0,0,0
6,939,No Pobre,.4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,.16666667,.16666667,.16666667,.16666667,,,,,,4.1666665,4.1666665,4.1666665,0,.15558,5,0,13,1,,0,,,1,,,,1,1
7,743.33,Pobre,2.31,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,7,7,10,10,17,17,0,0,0,0,0,40,0,0,50,50,100,0,0,0,200,100,50,0,300,200,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,.16666667,.16666667,.16666667,.16666667,,,,,,4.1666665,4.1666665,4.1666665,0,.15558,5,1,11,1,1,0,1,1,0,0,0,0,0,0
6,1005.5,No Pobre,1.37,4,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,1,1,3,2,2,2,2,1,1,1,1,7,7,13,13,18,18,0,0,5,0,10,40,0,0,200,300,200,150,0,0,150,100,150,130,300,50,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,.16666667,.16666667,.16666667,.16666667,,,,,,4.1666665,4.1666665,4.1666665,0,.15558,5,0,12,1,1,0,,,1,,,,1,1
